"","Date","ABI SJ","ABL SJ","ACL SJ","AEG SJ","AGL SJ","AMS SJ","ANG SJ","AOD SJ","APN SJ","ARI SJ","ASR SJ","AVG SJ","BAW SJ","BGA SJ","BIL SJ","BTI SJ","BVT SJ","CCO SJ","CFR SJ","CRH SJ","CRN SJ","DDT SJ","DRD SJ","DSY SJ","ECO SJ","EXX SJ","FSR SJ","GFI SJ","GRT SJ","HAR SJ","IMP SJ","INL SJ","INP SJ","IPL SJ","ITU SJ","JDG SJ","JNC SJ","KIO SJ","LBH SJ","LGL SJ","LHC SJ","LON SJ","MDC SJ","MND SJ","MNP SJ","MPC SJ","MSM SJ","MTN SJ","MUR SJ","NED SJ","NPK SJ","NPN SJ","NTC SJ","OML SJ","PIK SJ","PPC SJ","REI SJ","REM SJ","RLO SJ","RMH SJ","SAB SJ","SAP SJ","SBK SJ","SHF SJ","SHP SJ","SLM SJ","SOL SJ","TBS SJ","TKG SJ","TRU SJ","VNF SJ","VOD SJ","WHL SJ"
"1872",2010-06-28,NA,7847,28806,NA,33700,7740,4200,NA,21425,12780,NA,NA,NA,1639.92,9296.92,NA,18940,NA,5405,NA,NA,NA,NA,NA,NA,26189,1300,1414.86,4470,3235,9231,5750,2066.12,NA,3050,NA,NA,2400,28350,NA,NA,2370.82,NA,9407.72,16900,NA,NA,4597.29,NA,8333,NA,7510,NA,3525,5915,4600,12385,5595,NA,24380,4620,NA,1200,1380,8333,2400,28350,17350,NA,NA,NA,5915,NA
"1873",2010-06-29,NA,7600,27700,NA,33100,7638,4175,NA,20589,12500,NA,NA,NA,1614.02,9132.98,NA,18400,NA,5270,NA,NA,NA,NA,NA,NA,25790,1299,1385.14,4395,3229,9070.7,5750,2047.17,NA,3000,NA,NA,2340,28000,NA,NA,2312.74,NA,9019.96,16201,NA,NA,4301,NA,8340,NA,7450,NA,3509,5870,4400,12000,5355,NA,24185,4566,NA,1214,1355,8340,2340,28000,17299,NA,NA,NA,5870,NA
"1874",2010-06-30,NA,7589,26899,NA,33195,7610,4070,NA,20086,12189,NA,NA,NA,1558.78,9099.67,NA,18000,NA,5189,NA,NA,NA,NA,NA,NA,25990,1290,1361.14,4340,3180,8925.5,5739,1971.35,NA,2990,NA,NA,2286,27460,NA,NA,2280.36,NA,8669.97,16140,NA,NA,4319.16,NA,8285,NA,7350,NA,3505,5850,4450,11800,5363,NA,24410,4475,NA,1215,1355,8285,2286,27460,17025,NA,NA,NA,5850,NA
"1875",2010-07-01,NA,7200,26701,NA,32100,7443,4066,NA,19922,12325,NA,NA,NA,1568.28,8753.39,NA,18000,NA,5000,NA,NA,NA,NA,NA,NA,25000,1285,1360,4420,3091,8910.41,5730,2007.36,NA,2930,NA,NA,2320,NA,NA,NA,2291.79,NA,8505.08,15599,NA,3427.13,4348.79,NA,8297,NA,7255,NA,3490,5830,NA,12000,5290,NA,24412,4500,NA,1227,1350,8297,2320,27150,17000,NA,5290,NA,5830,NA
"1876",2010-07-02,NA,7315,27050,NA,31900,7500,4136,NA,20170,12519,NA,NA,NA,1606.25,8813.88,NA,18534,NA,5059,NA,NA,NA,NA,NA,NA,25300,1277,1385.14,4400,3116,8909.47,5699,2011.78,NA,3015,NA,NA,2343,NA,NA,NA,2306.07,NA,8736.46,15950,NA,3497.27,4318.21,NA,8273,NA,7288,NA,3490,5840,NA,12040,5330,NA,24754,4520,NA,1242,1350,8273,2343,27675,17098,NA,5330,NA,5840,NA
"1877",2010-07-05,NA,7340,26399,NA,31425,7495,4150,NA,19655,12465,NA,NA,NA,1605.39,8898.04,NA,18600,NA,5040,NA,NA,NA,NA,NA,NA,26340,1280,1369.14,4444,3127,8900.98,5700,2005.47,NA,3000,NA,NA,2315,NA,NA,NA,2332.73,NA,8510.93,15700,NA,3385.76,4227.41,NA,8300,NA,7285,NA,3456,5900,NA,12238,5400,NA,24750,4600,NA,1240,1350,8300,2315,27620,16900,NA,5400,NA,5900,NA
"1878",2010-07-06,NA,7543,27231,NA,31184,7622,4200,NA,20458,12800,NA,NA,NA,1646.82,8560.53,NA,18650,NA,5127,NA,NA,NA,NA,NA,NA,26425,1285,1414.86,4379,3120,9113.13,5700,2078.76,NA,3010,NA,NA,2395,NA,NA,NA,2314.64,NA,8750.29,16281,NA,3439.72,4396.58,NA,8549,NA,7518,NA,3440,6000,NA,12000,5530,NA,24905,4801,NA,1235,1357,8549,2395,28160,17350,NA,5530,NA,6000,NA
"1879",2010-07-07,NA,7486,27345,NA,30995,7650,4255,NA,20720,12750,NA,NA,NA,1665.81,8697.28,NA,18500,NA,5239,NA,NA,NA,NA,NA,NA,27110,1300,1436.57,4400,3100,9167.82,5650,2092.66,NA,3125,NA,NA,2400,NA,NA,NA,2329.87,NA,8749.76,16250,NA,3376.77,4415.7,NA,8470,NA,7499,NA,3460,5950,NA,12109,5602,NA,24979,4855,NA,1240,1364,8470,2400,27840,17099,NA,5602,NA,5950,NA
"1880",2010-07-08,NA,7550,27700,NA,30670,7685,4325,NA,20850,12670,NA,NA,NA,1696.02,8547.38,NA,18500,NA,5309,NA,NA,NA,NA,NA,NA,27400,1320,1478.86,4391,3094,9146.14,5626,2121.73,NA,3235,NA,NA,2400,NA,NA,NA,2361.29,NA,8904.01,16200,NA,3358.78,4520.83,NA,8540,NA,7545,NA,3460,5959,NA,12000,5605,NA,25165,4905,NA,1245,1350,8540,2400,28030,17425,NA,5605,NA,5959,NA
"1881",2010-07-09,NA,7740,27915,NA,31218,7720,4333,NA,21327,12589,NA,NA,NA,1701.2,8722.71,NA,18600,NA,5350,NA,NA,NA,NA,NA,NA,27630,1308,1474.29,4390,3091,9118.79,5700,2121.73,NA,3290,NA,NA,2408,NA,NA,NA,2351.77,NA,9094.96,16587,NA,3399.25,4625.97,NA,8585,NA,7520,NA,3485,6000,NA,12033,5550,NA,25239,4895,NA,1249,1345,8585,2408,28140,17509,NA,5550,NA,6000,NA
"1882",2010-07-12,NA,7688,27538,NA,31333,7560,4281,NA,21045,12590,NA,NA,NA,1691.7,8801.61,NA,18900,NA,5430,NA,NA,NA,NA,NA,NA,27650,1309,1477.71,4350,3080,9051.85,5769,2122.99,NA,3238,NA,NA,2394,NA,NA,NA,2404.14,NA,9010.39,16500,NA,3453.2,4568.62,NA,8650,NA,7530,NA,3510,5980,NA,12225,5574,NA,25350,4851,NA,1234,1350,8650,2394,28000,17466,NA,5574,NA,5980,NA
"1883",2010-07-13,NA,7785,27887,NA,31590,7720,4367,NA,21201,12475,NA,NA,NA,1730.54,8855.96,NA,19100,NA,5515,NA,NA,NA,NA,NA,NA,28301,1325,1502.86,4400,3100,9179.14,5760,2154.58,NA,3310,NA,NA,2416,NA,NA,NA,2404.14,NA,9029,16790,NA,3462.2,4659.42,NA,8850,NA,7600,NA,3520,6000,NA,12215,5571,NA,25950,4942,NA,1235,1345,8850,2416,28350,17800,NA,5571,NA,6000,NA
"1884",2010-07-14,NA,7761,27700,NA,31351,7730,4410,NA,21194,12650,NA,NA,NA,1712.42,8810.37,NA,18890,NA,5500,NA,NA,NA,NA,NA,NA,28700,1324,1514.29,4370,3148,9167.82,5835,2157.11,NA,3315,NA,NA,2427,NA,NA,NA,2380.34,NA,8936.45,16708,NA,3508.06,4626.92,NA,8825,NA,7565,NA,3525,6076,NA,12231,5600,NA,26000,4870,NA,1237,1335,8825,2427,28635,17833,NA,5600,NA,6076,NA
"1885",2010-07-15,NA,7535,27465,NA,31100,7749,4445,NA,21096,12877,NA,NA,NA,1686.52,8854.21,NA,18775,NA,5525,NA,NA,NA,NA,NA,NA,28597,1325,1502.86,4401,3185,9212.14,5890,2119.2,NA,3329,NA,NA,2406,NA,NA,NA,2371.77,NA,8932.73,16795,NA,3511.66,4687.14,NA,8912,NA,7460,NA,3519,6090,NA,12351,5700,NA,26344,4880,NA,1270,1340,8912,2406,28600,17845,NA,5700,NA,6090,NA
"1886",2010-07-16,NA,7200,27493,NA,30964,7740,4340,NA,21150,12772,NA,NA,NA,1708.96,8724.46,NA,18500,NA,5533,NA,NA,NA,NA,NA,NA,29350,1327,1497.14,4462,3117,9230.05,5881,2134.99,NA,3372,NA,NA,2410,NA,NA,NA,2380.34,NA,8848.16,16915,NA,3516.15,4687.14,NA,9025,NA,7350,NA,3535,6200,NA,12425,5635,NA,26300,4900,NA,1290,1335,9025,2410,28000,17826,NA,5635,NA,6200,NA
"1887",2010-07-19,NA,7200,27500,NA,30200,7721,4350,NA,21122,12870,NA,NA,NA,1691.7,8415.88,NA,18500,NA,5450,NA,NA,NA,NA,NA,NA,28675,1308,1473.14,4465,3055,9153.68,5850,2148.26,NA,3309,NA,NA,2387,NA,NA,NA,2379.39,NA,8802.95,16415,NA,3510.76,4602.07,NA,9000,NA,7304,NA,3520,6174,NA,12430,5619,NA,25940,4940,NA,1300,1337,9000,2387,28020,17550,NA,5619,NA,6174,NA
"1888",2010-07-20,NA,7700,27401,NA,30040,7685,4350,NA,21461,12918,NA,NA,NA,1701.2,8415.88,NA,18655,NA,5365,NA,NA,NA,NA,NA,NA,28700,1293,1469.71,4460,3062,9264,5855,2129.94,NA,3300,NA,NA,2419,NA,NA,NA,2370.82,NA,8850.82,16400,NA,3534.14,4500.76,NA,8860,NA,7375,NA,3520,6140,NA,12475,5614,NA,25860,4955,NA,1315,1340,8860,2419,28040,17676,NA,5614,NA,6140,NA
"1889",2010-07-21,NA,7910,27800,NA,30150,7994,4444,NA,22000,13100,NA,NA,NA,1739.17,8486.01,NA,19100,NA,5537,NA,NA,NA,NA,NA,NA,29700,1315,1512,4505,3080,9427.12,5900,2195.65,NA,3385,NA,NA,2438,NA,NA,NA,2366.06,NA,8850.82,16690,NA,3599.79,4778.89,NA,8865,NA,7576,NA,3541,6280,NA,12800,5650,NA,25600,4950,NA,1290,1335,8865,2438,28798,18050,NA,5650,NA,6280,NA
"1890",2010-07-22,NA,8130,28350,NA,30199,8039,4510,NA,22340,13350,NA,NA,NA,1771.11,8540.36,NA,19951,NA,5706,NA,NA,NA,NA,NA,NA,30240,1345,1542.86,4570,3144,9636.44,5929,2230.4,NA,3390,NA,NA,2502,NA,NA,NA,2427.94,NA,9095.49,17130,NA,3570.11,4853.44,NA,9050,NA,7680,NA,3599,6210,NA,12680,5745,NA,25704,5020,NA,1279,1330,9050,2502,29300,18356,NA,5745,NA,6210,NA
"1891",2010-07-23,NA,8310,28837,NA,29700,8057,4526,NA,22452,13300,NA,NA,NA,1779.74,8578.06,NA,20350,NA,5691,NA,NA,NA,NA,NA,NA,30400,1355,1554.29,4597,3127,9495.95,5950,2248.09,NA,3443,NA,NA,2515,NA,NA,NA,2413.66,NA,9316.23,17198,NA,3534.14,4970.05,NA,9100,NA,7820,NA,3600,6239,NA,12587,5720,NA,25852,5038,NA,1290,1322,9100,2515,29200,18471,NA,5720,NA,6239,NA
"1892",2010-07-26,NA,8410,28850,NA,29599,8219,4519,NA,22365,13400,NA,NA,NA,1795.28,8442.18,NA,20540,NA,5751,NA,NA,NA,NA,NA,NA,30400,1359,1582.86,4670,3150,9663.79,6020,2243.67,NA,3475,NA,NA,2501,NA,NA,NA,2446.99,NA,9310.91,17400,NA,3606.08,4945.2,NA,9190,NA,7830,NA,3620,6250,NA,12694,5811,NA,25950,5110,NA,1290,1320,9190,2501,29449,18350,NA,5811,NA,6250,NA
"1893",2010-07-27,NA,8450,29000,NA,28900,8250,4500,NA,22649,13525,NA,NA,NA,1760.75,8319.45,NA,20380,NA,5808,NA,NA,NA,NA,NA,NA,30350,1359,1606.86,4605,3185,9709.99,6000,2217.13,NA,3499,NA,NA,2538,NA,NA,NA,2413.66,NA,9361.44,17200,NA,3633.06,4941.37,NA,9290,NA,7975,NA,3611,6318,NA,12670,5750,NA,25601,5009,NA,1292,1319,9290,2538,29450,18000,NA,5750,NA,6318,NA
"1894",2010-07-28,NA,8630,29177,NA,29162,8175,4423,NA,22890,13399,NA,NA,NA,1756.44,8442.18,NA,19600,NA,5755,NA,NA,NA,NA,NA,NA,31145,1369,1597.71,4606,3208,9570.44,5912,2192.49,NA,3541,NA,NA,2508,NA,NA,NA,2428.9,NA,9574.2,17100,NA,3745.47,4950.93,NA,9145,NA,7990,NA,3610,6200,NA,12680,5795,NA,25710,5038,NA,1295,1339,9145,2508,28850,18076,NA,5795,NA,6200,NA
"1895",2010-07-29,NA,8690,29580,NA,29100,8150,4461,NA,22950,13574,NA,NA,NA,1760.75,8486.01,NA,19703,NA,5849,NA,NA,NA,NA,NA,NA,31440,1361,1622.86,4617,3180,9513.87,5925,2198.18,NA,3520,NA,NA,2500,NA,NA,NA,2469.84,NA,9680.58,17238,NA,3847.98,4922.26,NA,9226,NA,7950,NA,3612,6250,NA,12815,5960,NA,25261,5085,NA,1274,1335,9226,2500,29400,18080,NA,5960,NA,6250,NA
"1896",2010-07-30,NA,8506,29345,NA,29480,8150,4500,NA,22535,13249,NA,NA,NA,1747.8,8621.89,NA,19749,NA,5689,NA,NA,NA,NA,NA,NA,31100,1360,1600,4551,3225,9429.01,5906,2179.85,NA,3505,NA,NA,2502,NA,NA,NA,2474.6,NA,9653.99,17105,NA,3778.74,4950.93,NA,9140,NA,7790,NA,3625,6200,NA,12794,5831,NA,25202,5049,NA,1246,1329,9140,2502,28900,18100,NA,5831,NA,6200,NA
"1897",2010-08-02,NA,8700,30299,NA,29350,8118,4561,NA,23369,13300,NA,NA,NA,1778.01,8591.21,NA,20200,NA,5772,NA,NA,NA,NA,NA,NA,31400,1378,1645.71,4674,3165,9663.79,5998,2211.45,NA,3508,NA,NA,2512,NA,NA,NA,2494.59,NA,9946.53,17357,NA,3815.61,5046.51,NA,9225,NA,7945,NA,3680,6325,NA,12855,5939,NA,25250,5120,NA,1290,1339,9225,2512,29750,18790,NA,5939,NA,6325,NA
"1898",2010-08-03,NA,8590,30100,NA,30098,8130,4370,NA,23444,13090,NA,NA,NA,1719.32,8921.71,NA,19981,NA,5515,NA,NA,NA,NA,NA,NA,31422,1369,1613.71,4595,3150,9558.18,5900,2126.15,NA,3470,NA,NA,2515,NA,NA,NA,2440.32,NA,10138.01,17190,NA,3795.83,5065.63,NA,9010,NA,7850,NA,3710,6225,NA,12722,5783,NA,25689,4999,NA,1300,1345,9010,2515,29000,18225,NA,5783,NA,6225,NA
"1899",2010-08-04,NA,8615,29960,NA,30400,8119,4333,NA,23179,13167,NA,NA,NA,1690.84,9072.49,NA,20382,NA,5515,NA,NA,NA,NA,NA,NA,30945,1365,1600,4512,3125,9466.72,5884,2080.66,NA,3489,NA,NA,2492,NA,NA,NA,2379.39,NA,10168.33,16850,NA,3794.03,5122.97,NA,8790,NA,7750,NA,3710,6240,NA,12540,5770,NA,25900,4925,NA,1300,1336,8790,2492,29300,18000,NA,5770,NA,6240,NA
"1900",2010-08-05,NA,8629,29720,NA,30500,8150,4425,NA,23247,13300,NA,NA,NA,1684.8,8968.17,NA,20495,NA,5526,NA,NA,NA,NA,NA,NA,30973,1376,1626.29,4500,3125,9594.01,5870,2091.4,NA,3551,NA,NA,2502,NA,NA,NA,2351.77,NA,10074.19,17050,NA,3790.43,5161.2,NA,8713,NA,7800,NA,3715,6225,NA,12400,5703,NA,25470,4840,NA,1295,1344,8713,2502,29500,17893,NA,5703,NA,6225,NA
"1901",2010-08-06,NA,8594,29040,NA,30861,8036,4390,NA,23214,13223,NA,NA,NA,1677.89,8888.39,NA,19800,NA,5480,NA,NA,NA,NA,NA,NA,30775,1380,1627.43,4485,3150,9617.59,5900,2072.44,NA,3560,NA,NA,2488,NA,NA,NA,2337.49,NA,9643.35,16750,NA,3844.39,5151.65,NA,8771,NA,7656,NA,3665,6335,NA,12495,5710,NA,25432,4825,NA,1295,1315,8771,2488,29450,17805,NA,5710,NA,6335,NA
"1902",2010-08-10,NA,8615,28130,NA,30959,7912,4334,NA,22586,13010,NA,NA,NA,1644.23,8876.12,NA,19400,NA,5420,NA,NA,NA,NA,NA,NA,30500,1360,1636.57,4465,3085,9552.53,5850,2053.49,NA,3490,NA,NA,2440,NA,NA,NA,2351.77,NA,9433.25,16466,NA,3767.05,5122.97,NA,8748,NA,7668,NA,3635,6300,NA,12385,5720,NA,25355,4855,NA,1280,1319,8748,2440,29037,17624,NA,5720,NA,6300,NA
"1903",2010-08-11,NA,8560,27100,NA,31420,7925,4200,NA,21960,12975,NA,NA,NA,1601.07,9166.29,NA,18800,NA,5325,NA,NA,NA,NA,NA,NA,30329,1347,1601.14,4390,3076,9282.86,5765,2009.26,NA,3500,NA,NA,2367,NA,NA,NA,2327.97,NA,9219.42,15850,NA,3695.11,5065.63,NA,8673,NA,7548,NA,3624,6190,NA,12210,5555,NA,25307,4800,NA,1280,1324,8673,2367,28800,17300,NA,5555,NA,6190,NA
"1904",2010-08-12,NA,8576,27100,NA,31500,7984,4307,NA,22020,13050,NA,NA,NA,1615.75,9137.36,NA,18890,NA,5210,NA,NA,NA,NA,NA,NA,29400,1350,1578.29,4360,3080,9347.92,5671,1997.88,NA,3550,NA,NA,2375,NA,NA,NA,2323.21,NA,9092.83,15900,NA,3713.09,4950.93,NA,8576,NA,7429,NA,3581,6200,NA,12215,5580,NA,25281,4785,NA,1295,1310,8576,2375,28565,17100,NA,5580,NA,6200,NA
"1905",2010-08-13,NA,8551,27050,NA,31323,7973,4320,NA,22165,13090,NA,NA,NA,1610.57,8962.03,NA,19000,NA,5315,NA,NA,NA,NA,NA,NA,29641,1363,1571.43,4356,3080,9292.29,5669,1994.73,NA,3598,NA,NA,2382,NA,NA,NA,2327.97,NA,9044.96,16100,NA,3731.98,5041.73,NA,8550,NA,7401,NA,3596,6195,NA,12200,5600,NA,25643,4900,NA,1295,1320,8550,2382,28950,17300,NA,5600,NA,6195,NA
"1906",2010-08-16,NA,8600,27299,NA,31800,8093,4332,NA,22250,13170,NA,NA,NA,1619.2,9007.62,NA,18521,NA,5299,NA,NA,NA,NA,NA,NA,29875,1365,1577.14,4368,3068,9196.11,5749,2001.04,NA,3555,NA,NA,2356,NA,NA,NA,2304.17,NA,9042.3,16250,NA,3777.84,5113.41,NA,8515,NA,7368,NA,3580,6191,NA,12170,5620,NA,25257,4791,NA,1305,1320,8515,2356,29025,17330,NA,5620,NA,6191,NA
"1907",2010-08-17,NA,8650,27562,NA,31900,8332,4235,NA,21736,13025,NA,NA,NA,1644.23,9068.99,NA,18900,NA,5372,NA,NA,NA,NA,NA,NA,30640,1380,1612.57,4365,3065,9334.72,5726,2049.06,NA,3565,NA,NA,2389,NA,NA,NA,2294.65,NA,9441.23,16100,NA,3821.91,5246.27,NA,8440,NA,7364,NA,3599,6180,NA,12319,5670,NA,25446,4775,NA,1310,1322,8440,2389,29050,17422,NA,5670,NA,6180,NA
"1908",2010-08-18,NA,8610,27456,NA,31680,8240,4230,NA,21005,13000,NA,NA,NA,1605.39,8935.73,NA,18770,NA,5348,NA,NA,NA,NA,NA,NA,29999,1369,1584,4257,3032,9146.14,5770,1980.82,NA,3498,NA,NA,2335,NA,NA,NA,2251.8,NA,9428.46,16064,NA,3669.03,5231.93,NA,8220,NA,7355,NA,3580,6118,NA,11882,5501,NA,25345,4671,NA,1300,1318,8220,2335,28815,17340,NA,5501,NA,6118,NA
"1909",2010-08-19,NA,8598,26960,NA,31931,8150,4296,NA,20615,12931,NA,NA,NA,1609.71,9055.84,NA,18344,NA,5280,NA,NA,NA,NA,NA,NA,30047,1361,1593.14,4239,3019,9287.57,5720,1996.62,NA,3480,NA,NA,2330,NA,NA,NA,2263.22,NA,9255.06,15900,NA,3713.99,5242.45,NA,8229,NA,7305,NA,3595,6020,NA,11515,5480,NA,24770,4691,NA,1310,1315,8229,2330,28445,17311,NA,5480,NA,6020,NA
"1910",2010-08-20,NA,8607,26721,NA,31765,8065,4243,NA,20666,12910,NA,NA,NA,1592.44,8979.57,NA,18028,NA,5214,NA,NA,NA,NA,NA,NA,29350,1343,1578.29,4240,2970,9127.28,5700,1975.14,NA,3489,NA,NA,2319,NA,NA,NA,2218.47,NA,9069.43,15619,NA,3687.02,5003.5,NA,8150,NA,7250,NA,3555,5900,NA,11581,5421,NA,24707,4640,NA,1305,1300,8150,2319,28150,17233,NA,5421,NA,5900,NA
"1911",2010-08-23,NA,8625,27080,NA,31748,8041,4216,NA,20850,13001,NA,NA,NA,1643.37,8959.4,NA,18400,NA,5385,NA,NA,NA,NA,NA,NA,29750,1359,1640,4289,2973,9358.29,5730,2042.11,NA,3502,NA,NA,2333,NA,NA,NA,2219.43,NA,9279.53,15800,NA,3713.99,5151.65,NA,8232,NA,7258,NA,3569,6050,NA,11749,5540,NA,24907,4637,NA,1323,1320,8232,2333,28810,17190,NA,5540,NA,6050,NA
"1912",2010-08-24,NA,8540,26550,NA,31329,8098,4257,NA,20544,13050,NA,NA,NA,1626.97,8961.16,NA,17980,NA,5324,NA,NA,NA,NA,NA,NA,29340,1361,1648,4298,2967,9240.43,5730,2025.05,NA,3442,NA,NA,2311,NA,NA,NA,2213.71,NA,9047.62,15300,NA,3684.32,4922.26,NA,8560,NA,7199,NA,3537,6033,NA,11700,5527,NA,24980,4600,NA,1320,1300,8560,2311,28463,16951,NA,5527,NA,6033,NA
"1913",2010-08-25,NA,8200,25502,NA,31000,8100,4205,NA,20050,12800,NA,NA,NA,1603.66,8867.36,NA,17050,NA,5240,NA,NA,NA,NA,NA,NA,28410,1342,1600,4270,2954,9014.13,5695,2009.26,NA,3284,NA,NA,2293,NA,NA,NA,2231.8,NA,8935.92,15047,NA,3631.26,4852.49,NA,8565,NA,7182,NA,3500,5925,NA,11735,5365,NA,24850,4601,NA,1314,1297,8565,2293,27705,16895,NA,5365,NA,5925,NA
"1914",2010-08-26,NA,8282,26225,NA,31382,8040,4215,NA,20478,12925,NA,NA,NA,1618.34,9072.49,NA,17700,NA,5320,NA,NA,NA,NA,NA,NA,29440,1340,1617.14,4299,2945,9203.65,5730,2033.9,NA,3325,NA,NA,2299,NA,NA,NA,2257.51,NA,9148.68,15198,NA,3776.94,4874.47,NA,8575,NA,7150,NA,3410,5990,NA,11725,5434,NA,25237,4695,NA,1310,1300,8575,2299,27802,17357,NA,5434,NA,5990,NA
"1915",2010-08-27,NA,8189,25880,NA,31000,8038,4230,NA,20200,12900,NA,NA,NA,1602.8,9134.73,NA,17250,NA,5285,NA,NA,NA,NA,NA,NA,29199,1334,1648,4366,2939,9144.25,5705,2033.9,NA,3335,NA,NA,2301,NA,NA,NA,2305.12,NA,9095.49,14790,NA,3687.02,4970.05,NA,8660,NA,7190,NA,3435,6000,NA,12184,5592,NA,25156,4851,NA,1313,1310,8660,2301,27700,17450,NA,5592,NA,6000,NA
"1916",2010-08-30,NA,8219,26599,NA,31268,8220,4255,NA,20655,13125,NA,NA,NA,1626.97,9156.65,NA,17700,NA,5360,NA,NA,NA,NA,NA,NA,29500,1330,1662.86,4400,2934,9334.72,5730,2077.5,NA,3414,NA,NA,2357,NA,NA,NA,2285.12,NA,9218.89,15114,NA,3731.98,5017.84,NA,8900,NA,7090,NA,3480,6098,NA,12065,5720,NA,25208,4838,NA,1320,1315,8900,2357,28000,17854,NA,5720,NA,6098,NA
"1917",2010-08-31,NA,8240,26500,NA,31640,8410,4281,NA,20626,13620,NA,NA,NA,1668.4,9292.53,NA,17400,NA,5355,NA,NA,NA,NA,NA,NA,29778,1323,1657.14,4438,3003,9381.86,5749,2105.93,NA,3495,NA,NA,2328,NA,NA,NA,2342.25,NA,9201.87,15428,NA,3731.98,5161.2,NA,9040,NA,7000,NA,3503,6169,NA,12246,5855,NA,25190,4940,NA,1308,1318,9040,2328,28085,18075,NA,5855,NA,6169,NA
"1918",2010-09-01,NA,8250,27680,NA,30840,8618,4294,NA,21510,13750,NA,NA,NA,1738.31,9116.32,NA,18127,NA,5510,NA,NA,NA,NA,NA,NA,30500,1340,1708.57,4509,3001,9709.99,5899,2166.59,NA,3568,NA,NA,2413,NA,NA,NA,2423.18,NA,9521.01,16200,NA,3673.53,5325.6,NA,9150,NA,7085,NA,3557,6235,NA,12800,6100,NA,25779,5090,NA,1345,1330,9150,2413,28910,18000,NA,6100,NA,6235,NA
"1919",2010-09-02,NA,8245,27550,NA,31401,8695,4290,NA,21191,13791,NA,NA,NA,1709.83,9194.35,NA,18199,NA,5531,NA,NA,NA,NA,NA,NA,30611,1363,1714.29,4475,2910,9610.04,5900,2162.16,NA,3561,NA,NA,2410,NA,NA,NA,2383.19,NA,9377.4,16400,NA,3660.04,5299.79,NA,9150,NA,7106,NA,3615,6243,NA,12660,6066,NA,25684,5034,NA,1366,1348,9150,2410,28360,18095,NA,6066,NA,6243,NA
"1920",2010-09-03,NA,8177,27691,NA,31290,8752,4314,NA,21417,13812,NA,NA,NA,1721.91,9121.58,NA,17980,NA,5538,NA,NA,NA,NA,NA,NA,30646,1359,1730.29,4490,2940,9542.15,5870,2146.37,NA,3585,NA,NA,2419,NA,NA,NA,2389.86,NA,9401.33,16538,NA,3655.54,5280.68,NA,9215,NA,7090,NA,3575,6248,NA,12661,6060,NA,25600,4980,NA,1384,1350,9215,2419,28489,18138,NA,6060,NA,6248,NA
"1921",2010-09-06,NA,8129,27863,NA,31785,8775,4317,NA,21079,13800,NA,NA,NA,1720.18,9342.5,NA,17791,NA,5560,NA,NA,NA,NA,NA,NA,30645,1370,1726.86,4505,2958,9626.08,5885,2167.22,NA,3542,NA,NA,2395,NA,NA,NA,2373.67,NA,9457.18,16685,NA,3655.54,5285.46,NA,9250,NA,7065,NA,3570,6299,NA,12633,6025,NA,25775,5029,NA,1395,1350,9250,2395,28948,18296,NA,6025,NA,6299,NA
"1922",2010-09-07,NA,8169,27408,NA,32050,8639,4300,NA,20756,13550,NA,NA,NA,1683.07,9393.35,NA,17551,NA,5470,NA,NA,NA,NA,NA,NA,30607,1356,1709.71,4481,2943,9507.95,5925,2107.19,NA,3475,NA,NA,2400,NA,NA,NA,2366.06,NA,9334.85,16400,NA,3639.35,5201.35,NA,9173,NA,7036,NA,3600,6200,NA,12640,5946,NA,25765,4980,NA,1415,1336,9173,2400,28381,18055,NA,5946,NA,6200,NA
"1923",2010-09-08,NA,8189,28150,NA,32207,8768,4242,NA,21218,13533,NA,NA,NA,1705.51,9481.01,NA,17700,NA,5477,NA,NA,NA,NA,NA,NA,30600,1340,1723.43,4463,2900,9451.25,5850,2140.05,NA,3505,NA,NA,2424,NA,NA,NA,2351.77,NA,9632.71,16300,NA,3592.59,5232.89,NA,9311,NA,7125,NA,3612,6282,NA,12781,5970,NA,25979,4934,NA,1434,1316,9311,2424,28700,18085,NA,5970,NA,6282,NA
"1924",2010-09-09,NA,8085,28100,NA,31615,8806,4250,NA,21324,13530,NA,NA,NA,1722.77,9327.6,NA,17510,NA,5492,NA,NA,NA,NA,NA,NA,30590,1359,1736,4491,2886,9488.11,5925,2173.54,NA,3500,NA,NA,2400,NA,NA,NA,2389.86,NA,9686.43,16440,NA,3596.19,5232.89,NA,9599,NA,7092,NA,3649,6300,NA,12870,6100,NA,25893,5074,NA,1448,1334,9599,2400,28990,18050,NA,6100,NA,6300,NA
"1925",2010-09-10,NA,8055,27760,NA,32100,8900,4310,NA,21262,13650,NA,NA,NA,1742.63,9338.12,NA,17767,NA,5520,NA,NA,NA,NA,NA,NA,31045,1375,1734.86,4495,2920,9724.37,5970,2185.54,NA,3500,NA,NA,2400,NA,NA,NA,2450.8,NA,9786.96,16250,NA,3642.05,5247.22,NA,9630,NA,7100,NA,3670,6320,NA,12900,6197,NA,26043,5112,NA,1408,1345,9630,2400,28940,18250,NA,6197,NA,6320,NA
